Timestamp,Date,USDT,USDC,PYUSD,USDe,DAI,FDUSD
1705881600,2024-01-22,94791054938,24784733443,273987036,131856889,5098811741,2055715112
1705795200,2024-01-21,94845722752,24761922847,274347502,131377598,5107308192,2008289333
1705708800,2024-01-20,94907011924,24656609749,271118646,131115628,5108394025,2006285052
1705622400,2024-01-19,94924423335,24672165755,270508204,125458814,5109956211,1745302240
1705536000,2024-01-18,95040194578,24757519148,269508318,126058547,5126318535,2121265855
1705449600,2024-01-17,95068943281,24528687907,263875170,124297971,5133273609,2096250885
1705363200,2024-01-16,95014535787,24544889569,267259757,123349407,5138544673,2025043689
1705276800,2024-01-15,95077941897,24568582409,269672892,118618582,5143075167,2031100548
1705190400,2024-01-14,94959118221,24530719528,266807664,118542111,5175465590,2013276934
1705104000,2024-01-13,94942211254,24450101852,263249200,118357599,5177974891,2014884048
1705017600,2024-01-12,94980329573,24396498769,261419066,117342053,5237169267,2019130789
1704931200,2024-01-11,94685834131,24396846035,258660665,117438884,5231440994,2014016008
1704844800,2024-01-10,94228636696,24320257664,258476599,116791212,5230614304,2040074765
1704758400,2024-01-09,94057456783,24486881617,247315906,112270409,5223788433,1927390428
1704672000,2024-01-08,93585145320,24612675798,244118783,110182278,5194173518,1833954967
1704585600,2024-01-07,93621529319,24602680701,243824783,110556749,5198878192,1837280157
1704499200,2024-01-06,93320401318,24544588738,243955900,106668320,5200994101,1835460401
1704412800,2024-01-05,92873224702,24353067798,234800431,106594741,5228109788,1810096221
1704326400,2024-01-04,92356526357,24209743001,234043573,105303447,5222448516,1801090767
1704240000,2024-01-03,92020117112,24102510507,234207170,101501264,5212612186,1799866525
1704153600,2024-01-02,91957173752,24022237449,233756678,91507350,5196065632,1800947280
1704067200,2024-01-01,91665918562,23863493722,234316184,86250149,5164300298,1797300070
1703980800,2023-12-31,91768770464,24014669037,233831479,84763419,5181641814,1798245643
1703894400,2023-12-30,91743380100,24112008590,234056975,79289308,5198762139,1802892458
1703808000,2023-12-29,91497677422,24196714023,235930252,73012764,5194984734,1806494641
1703721600,2023-12-28,91518442108,24271389903,238269764,71416279,5225992129,1801355086
1703635200,2023-12-27,91315534130,24063409418,234440418,63983210,5224952108,1793824303
1703548800,2023-12-26,91298065200,24373802430,234178113,63286470,5243392088,1790133082
1703462400,2023-12-25,91276455285,24418976119,234345701,59614171,5261354226,1789888915
1703376000,2023-12-24,91324167292,24450610470,234755699,57403401,5268833981,1800727391
1703289600,2023-12-23,91166134358,24409485162,234532258,54958802,5239288189,1794998457
1703203200,2023-12-22,91042674797,24162537813,234525001,49298258,5224110541,1794769449
1703116800,2023-12-21,90997478400,24231924976,233249848,44103681,5225342687,1798932050
1703030400,2023-12-20,90852195037,24129631207,234022187,37611690,5222291564,1794799792
1702944000,2023-12-19,90706337371,23864303473,231207623,32553803,5221763455,1625421235
1702857600,2023-12-18,90789021963,23766619310,199945372,24730228,5213042169,1653859212
1702771200,2023-12-17,90814015237,23763502926,199522108,21501701,5210437944,1652578515
1702684800,2023-12-16,90757848534,23720549361,199902227,21501681,5176344943,1656324510
1702598400,2023-12-15,90750575813,23674274466,187708059,12886418,5189550892,1398859917
1702512000,2023-12-14,90565337799,23565830159,187279736,7030430,5190412393,1348241634
1702425600,2023-12-13,90528056603,23265822373,143267373,5420711,5217725290,1076361306
1702339200,2023-12-12,90788011889,23452324929,141661512,4945329,5323026918,1070141891
1702252800,2023-12-11,90501094898,23800720756,139655161,4945329,5366211499,1069074959
1702166400,2023-12-10,90561569096,23800765636,139585476,,5354611818,1069665678
1702080000,2023-12-09,90307767897,23748785464,139134127,,5341425790,1071212033
1701993600,2023-12-08,90228000442,23623785621,137427168,,5318325897,1070141891
1701907200,2023-12-07,90040209002,23564810695,126523085,,5317530838,1067735422
1701820800,2023-12-06,90095805311,23511688522,126091528,,5279763896,1070212115
1701734400,2023-12-05,89771965681,23642787409,118956005,,5283077409,966098113
1701648000,2023-12-04,89709343821,23774520696,115106870,,5281142362,966107779
1701561600,2023-12-03,89569124098,23822917455,115354219,,5255335264,966652972
1701475200,2023-12-02,89499174101,23806437665,115569058,,5268461398,966405509
1701388800,2023-12-01,89317080453,23807958530,115087149,,5277629085,965215531
1701302400,2023-11-30,89343105329,23785912952,112976790,,5263834919,845474539
1701216000,2023-11-29,89140885871,23836002103,113801494,,5273867499,776378575
1701129600,2023-11-28,88897224190,23704581164,113399551,,5267471634,777601972
1701043200,2023-11-27,88755950804,23944309262,113581162,,5278989965,778472858
1700956800,2023-11-26,88789651756,23962696021,113470319,,5279319907,778626248
1700870400,2023-11-25,88772134256,24002865143,113152497,,5266521818,779404874
1700784000,2023-11-24,88486990065,23754368571,113570689,,5234256377,678616068
1700697600,2023-11-23,88438827710,23739044305,113381000,,5224501541,679659513
1700611200,2023-11-22,88369058838,23700765516,113805648,,5241511242,682650711
1700524800,2023-11-21,88087213780,23877694072,113310525,,5223326418,681969423
1700438400,2023-11-20,87688283686,23802232356,114587476,,5230041003,681288135
1700352000,2023-11-19,87753374396,23770394758,114040699,,5204406576,681288135
1700265600,2023-11-18,87650408687,23748711603,113319845,,5194148691,680813958
1700179200,2023-11-17,87589526057,23530587086,114049109,,5212573298,681239082
1700092800,2023-11-16,87364348945,23426956320,113781341,,5212428434,682337471
1700006400,2023-11-15,87258995824,23171550057,114259780,,5226044875,682337471
1699920000,2023-11-14,87136449207,23396607702,114452515,,5253561351,681284733
1699833600,2023-11-13,86754712796,23582782540,114316096,,5260752267,682150682
1699747200,2023-11-12,86757241924,23571499924,114212404,,5276779628,681778099
1699660800,2023-11-11,86738442408,23518074759,114557460,,5255930621,683069858
1699574400,2023-11-10,86489374731,23487502648,114505434,,5274460068,680148532
1699488000,2023-11-09,86236089163,23618587003,114584776,,5283067262,683423064
1699401600,2023-11-08,86145267070,23740278486,114565673,,5309550120,683403924
1699315200,2023-11-07,85712109690,23815406157,114472461,,5320941100,682522763
1699228800,2023-11-06,85453352126,24003236380,114462074,,5349526110,683600117
1699142400,2023-11-05,85425224028,23982608181,114472735,,5344395205,683600117
1699056000,2023-11-04,85415214029,23895289768,114560340,,5329530688,639407204
1698969600,2023-11-03,85137597197,23843410568,114409607,,5320451167,589115255
1698883200,2023-11-02,84934312447,24185356167,114557640,,5336568738,591416058
1698796800,2023-11-01,84767046575,24168150604,114510848,,5285306344,562907086
1698710400,2023-10-31,84649163106,24328668603,114584921,,5342821155,468621579
1698624000,2023-10-30,84599753349,24456554296,114543169,,5433174957,469623579
1698537600,2023-10-29,84515238111,24413937127,114533554,,5437068507,469154892
1698451200,2023-10-28,84515238111,24380740868,114670905,,5468665519,469154892
1698364800,2023-10-27,84487655718,24549303846,114643038,,5492617964,468600905
1698278400,2023-10-26,84453054592,24580209493,114644698,,5477249255,471137125
1698192000,2023-10-25,84180828367,24462265269,106998039,,5479730078,478828451
1698105600,2023-10-24,84432650361,24888098940,96708500,,5516394453,484525221
1698019200,2023-10-23,84142359672,24900027940,114539313,,5546910386,479474165
1697932800,2023-10-22,84131359672,24936350369,96605754,,5550758859,480687397
1697846400,2023-10-21,84214389454,24911994452,96625792,,5538484322,480207669
1697760000,2023-10-20,83902581464,24865052469,96519842,,5514178365,478977067
1697673600,2023-10-19,83875799695,24761705567,96816326,,5479668250,474201779
1697587200,2023-10-18,83658558996,24756503401,96817788,,5478555061,467728161
1697500800,2023-10-17,83502236079,24740884768,86137951,,5466755336,467431622
1697414400,2023-10-16,83503204953,24668230630,86229936,,5479772466,468195889
1697328000,2023-10-15,83501125784,24601432915,86284491,,5473568407,467650051
1697241600,2023-10-14,83493443404,24564865698,86194092,,5456509657,468195889
1697155200,2023-10-13,83444883298,24604428204,86291468,,5448807653,467158001
1697068800,2023-10-12,83489452588,24709530175,86296757,,5481574880,462706423
1696982400,2023-10-11,83475174845,24877742366,86349566,,5497931849,406751178
1696896000,2023-10-10,83555541131,25024132301,75752960,,5512080702,409052701
1696809600,2023-10-09,83535018409,25005302854,75644420,,5487381239,408451991
1696723200,2023-10-08,83451566842,25015532573,75632659,,5486515320,409505077
1696636800,2023-10-07,83496479909,25012200848,75728573,,5474504238,409761178
1696550400,2023-10-06,83463049860,24738633326,75701321,,5471003803,406763578
1696464000,2023-10-05,83344022138,24698328717,59929845,,5467277025,406388542
1696377600,2023-10-04,83342217736,24796635416,59798686,,5470581734,407170341
1696291200,2023-10-03,83317986709,24938605244,60966190,,5490608168,407170341
1696204800,2023-10-02,83220106101,24801192130,60901029,,5490830488,406536604
1696118400,2023-10-01,83232172676,24773679312,60869115,,5478405736,406395050
1696032000,2023-09-30,83160754105,24716901602,60852525,,5483755015,406630973
1695945600,2023-09-29,83253698407,25129459997,10942231,,5475998005,407577105
1695859200,2023-09-28,83248340765,24965464978,10517038,,5459317927,388395896
1695772800,2023-09-27,83202933855,25071733285,10511587,,5454865186,386254501
1695686400,2023-09-26,83185008082,25117089276,9626215,,5460032295,392026320
1695600000,2023-09-25,83180866470,25297626288,9555387,,5463082635,392790185
1695513600,2023-09-24,83180866470,25257205925,9447639,,5454837898,393643304
1695427200,2023-09-23,83178483701,25252642283,9455908,,5437879583,393829604
1695340800,2023-09-22,83076676547,25277111704,9443025,,5422346935,393116203
1695254400,2023-09-21,83160240300,25472518214,8991015,,5420765665,393611689
1695168000,2023-09-20,83222641103,25560926090,9007344,,5411753151,393860219
1695081600,2023-09-19,83041508687,25614287936,8457297,,5409053155,394655833
1694995200,2023-09-18,83019048236,25650626449,8368290,,5423418298,394457160
1694908800,2023-09-17,83019048236,25662328824,8360003,,5391510327,393986648
1694822400,2023-09-16,83019048236,25589246327,8345264,,5370670849,393937391
1694736000,2023-09-15,83019048237,25668468459,7558694,,5354733779,394063097
1694649600,2023-09-14,83006535445,25709435746,7467829,,5328143309,393998470
1694563200,2023-09-13,83001549694,25700720118,6485932,,5307901742,395145006
1694476800,2023-09-12,82977303932,25563305869,6490044,,5300287318,393664493
1694390400,2023-09-11,83076364174,25640222571,6504345,,5295324875,393405265
1694304000,2023-09-10,82981419758,25580353050,6482678,,5260442143,393963117
1694217600,2023-09-09,82961584342,25549745739,6503174,,5253800080,393504150
1694131200,2023-09-08,82821764818,25445350445,5511408,,5240798289,395145006
1694044800,2023-09-07,82865513708,25579952964,5494635,,5246855901,393880050
1693958400,2023-09-06,82879652237,25591735568,5452542,,5218466328,381923994
1693872000,2023-09-05,82848493517,25742994752,5470131,,5221822552,380853339
1693785600,2023-09-04,82877292012,25916593491,5466460,,5235507063,382386783
1693699200,2023-09-03,82877292012,25870674648,5465791,,5220532564,382278072
1693612800,2023-09-02,82861296695,25883485123,5490058,,5206579069,382417023
1693526400,2023-09-01,82765281894,25897604034,5502203,,5211887699,362664737
1693440000,2023-08-31,82826068346,25823628075,4498640,,5200362899,324513389
1693353600,2023-08-30,82836705499,25840690905,4498955,,5193655430,325047307
1693267200,2023-08-29,82781936003,25733184247,4509162,,5154632905,324638397
1693180800,2023-08-28,82773976009,25740558067,4568700,,5149643671,323997227
1693094400,2023-08-27,82751198109,25678454999,4527835,,5134378389,323821296
1693008000,2023-08-26,82810006505,25635926640,3500379,,5104549537,324321224
1692921600,2023-08-25,82826258267,25556479672,3502226,,5108738435,323826305
1692835200,2023-08-24,82798717222,25706395180,2005124,,5062983678,312996747
1692748800,2023-08-23,82815209561,25576652788,2006811,,5081764129,312450239
1692662400,2023-08-22,82826097691,25646447437,2001443,,5082083199,312621650
1692576000,2023-08-21,82823608782,25674669315,2000946,,3969326856,312792747
1692489600,2023-08-20,82747742356,25670022585,2000867,,3928358097,312792747
1692403200,2023-08-19,82788657219,25431280865,2000809,,3931071702,312555337
1692316800,2023-08-18,82740286529,25784004617,510,,3933424140,311902948
1692230400,2023-08-17,82820995155,25704419856,379,,3920110194,305270030
1692144000,2023-08-16,83082121071,25694045368,373,,3927312790,305474600
1692057600,2023-08-15,83328343478,25657722803,307,,3964210580,305408020
1691971200,2023-08-14,83343295663,25879064236,235,,3993144855,308518266
1691884800,2023-08-13,83342878723,25822934721,187,,4007142238,308689950
1691798400,2023-08-12,83321948337,25782353613,177,,3967886895,305519938
1691712000,2023-08-11,83359474018,25807229658,127,,4004527923,300784747
1691625600,2023-08-10,83389373846,25945179045,98,,4046545252,301085532
1691539200,2023-08-09,83477652370,25956408430,78,,4047012740,290884747
1691452800,2023-08-08,83452899346,25806157918,78,,4023688271,291461642
1691366400,2023-08-07,83734320818,25674468300,,,4030764584,291303678
1691280000,2023-08-06,83792031429,25676800684,,,4032872011,291560543
1691193600,2023-08-05,83742625107,25688359008,,,4033894909,291560543
1691107200,2023-08-04,83835156582,25765219602,,,4053444400,259064638
1691020800,2023-08-03,83855454636,25890607487,,,4080386474,257547455
1690934400,2023-08-02,83857171498,26014991609,,,4115222288,154452355
1690848000,2023-08-01,83866668319,26195419435,,,4171843337,21194355
1690761600,2023-07-31,83797285742,26261362184,,,4153599268,20224559
1690675200,2023-07-30,83774337453,26251872817,,,4148242222,20224559
1690588800,2023-07-29,83803836403,26224182963,,,4153534370,20224559
1690502400,2023-07-28,83796155530,26251972715,,,4175435568,20204355
1690416000,2023-07-27,83878723305,26233307648,,,4185744500,
1690329600,2023-07-26,83789146039,26322031148,,,4193248107,
1690243200,2023-07-25,83776962706,26397964508,,,4200535806,
1690156800,2023-07-24,83780338989,26517757002,,,4232433949,
1690070400,2023-07-23,83864119328,26526966073,,,4231119449,
1689984000,2023-07-22,83775338994,26529891361,,,4234337720,
1689897600,2023-07-21,83798446907,26582269438,,,4251104355,
1689811200,2023-07-20,83730306939,26632287892,,,4257529974,
1689724800,2023-07-19,83784430445,26773500973,,,4266628279,
1689638400,2023-07-18,83729629319,26816244126,,,4267715079,
1689552000,2023-07-17,83628525930,27019174900,,,4280593150,
1689465600,2023-07-16,83701143467,27023853351,,,4282335315,
1689379200,2023-07-15,83676595996,27015395913,,,4280425859,
1689292800,2023-07-14,83496653252,27155801117,,,4286614846,
1689206400,2023-07-13,83357216574,26983628990,,,4282971651,
1689120000,2023-07-12,83352634014,27033784881,,,4291742407,
1689033600,2023-07-11,83307041104,27106173675,,,4285337639,
1688947200,2023-07-10,83266954932,27196627234,,,4291009738,
1688860800,2023-07-09,83337768983,27204291700,,,4299371633,
1688774400,2023-07-08,83421106762,27206196672,,,4307042081,
1688688000,2023-07-07,83286152715,27247399713,,,4305941174,
1688601600,2023-07-06,83295588022,27415757731,,,4317257780,
1688515200,2023-07-05,83333734068,27496206223,,,4333968896,
1688428800,2023-07-04,83331873579,27424393772,,,4329736144,
1688342400,2023-07-03,83307610989,27184310082,,,4338410396,
1688256000,2023-07-02,83303778230,27148199613,,,4341414623,
1688169600,2023-07-01,83320859006,27160058339,,,4341029127,
1688083200,2023-06-30,83343774906,27712116944,,,4378866472,
1687996800,2023-06-29,83218925627,27894249610,,,4395759304,
1687910400,2023-06-28,83472308355,27979425219,,,4414494648,
1687824000,2023-06-27,83214509943,28155502275,,,4434502160,
1687737600,2023-06-26,83168628702,28224054250,,,4444143766,
1687651200,2023-06-25,83355547655,28251419040,,,4454474273,
1687564800,2023-06-24,83126689056,28204233361,,,4452348106,
1687478400,2023-06-23,83120533427,28164833104,,,4443947162,
1687392000,2023-06-22,83139152980,28232880812,,,4424675101,
1687305600,2023-06-21,83416435930,28403554437,,,4450351123,
1687219200,2023-06-20,83123427433,28182762257,,,4416515928,
1687132800,2023-06-19,83124427752,28130413960,,,4425765408,
1687046400,2023-06-18,83138397964,28134513017,,,4415101814,
1686960000,2023-06-17,83491500891,28135909416,,,4398108246,
1686873600,2023-06-16,83411982191,27996123157,,,4387503684,
1686787200,2023-06-15,83539459054,27888345408,,,4479918234,
1686700800,2023-06-14,83505217924,28014906375,,,4496358864,
1686614400,2023-06-13,83462067412,28111537859,,,4516206737,
1686528000,2023-06-12,83432012721,28231193002,,,4546592582,
1686441600,2023-06-11,83427007721,28175141925,,,4543950610,
1686355200,2023-06-10,83329997419,28120319455,,,4542137281,
1686268800,2023-06-09,83464345326,28274620910,,,4552193398,
1686182400,2023-06-08,83360868858,28417077308,,,4568056316,
1686096000,2023-06-07,83264482931,28565974265,,,4569471817,
1686009600,2023-06-06,83195143057,28690969178,,,4582843493,
1685923200,2023-06-05,83138645060,28799249065,,,4593888569,
1685836800,2023-06-04,83133645068,28766911374,,,4589498786,
1685750400,2023-06-03,83211773718,28769766742,,,4591182850,
1685664000,2023-06-02,83222845215,28708966078,,,4601440547,
1685577600,2023-06-01,83281686114,28661886738,,,4624482502,
1685491200,2023-05-31,83135276538,28813893820,,,4624471579,
1685404800,2023-05-30,83078793317,28891912599,,,4621707002,
1685318400,2023-05-29,83186342769,28835422183,,,4623864067,
1685232000,2023-05-28,83085039920,28901455695,,,4622298595,
1685145600,2023-05-27,83098239535,28871964234,,,4617885101,
1685059200,2023-05-26,83047999631,28901428644,,,4622155160,
1684972800,2023-05-25,83049248000,28925082186,,,4623581462,
1684886400,2023-05-24,83096587524,29159242313,,,4635891798,
1684800000,2023-05-23,82949208885,29297607147,,,4659835063,
1684713600,2023-05-22,82905728289,29408086259,,,4663438158,
1684627200,2023-05-21,82983629023,29452404289,,,4648066388,
1684540800,2023-05-20,82895728300,29417054273,,,4664564196,
1684454400,2023-05-19,82843573932,29510053303,,,4673272564,
1684368000,2023-05-18,82840018135,29371838782,,,4667718936,
1684281600,2023-05-17,82914914794,29544930046,,,4668666702,
1684195200,2023-05-16,82892086547,29737666618,,,4668165174,
1684108800,2023-05-15,82887081554,29850923896,,,4667519689,
1684022400,2023-05-14,82866669088,29861326096,,,4673274739,
1683936000,2023-05-13,82949452973,29824998855,,,4668987848,
1683849600,2023-05-12,82795872918,29807187712,,,4679192053,
1683763200,2023-05-11,82681713715,29915212284,,,4694242077,
1683676800,2023-05-10,82630992515,30059218004,,,4695825931,
1683590400,2023-05-09,82407679458,30068002727,,,4686842442,
1683504000,2023-05-08,82058136655,30207211099,,,4684731124,
1683417600,2023-05-07,82237227797,30212502747,,,4678814788,
1683331200,2023-05-06,82232217802,30278897763,,,4672681864,
1683244800,2023-05-05,82052222893,29950724570,,,4678699548,
1683158400,2023-05-04,82057450732,30030905897,,,4685076319,
1683072000,2023-05-03,82018490828,30122105422,,,4709250046,
1682985600,2023-05-02,81872638699,30208497083,,,4727919990,
1682899200,2023-05-01,81789475092,30369292395,,,4736276544,
1682812800,2023-04-30,81779465088,30383345254,,,4732465508,
1682726400,2023-04-29,81851142869,30371295833,,,4732221148,
1682640000,2023-04-28,81768396221,30406568853,,,4782182539,
1682553600,2023-04-27,81825900442,30463344226,,,4796283238,
1682467200,2023-04-26,81566488286,30547959541,,,4784800976,
1682380800,2023-04-25,81609928404,30525268102,,,4786558020,
1682294400,2023-04-24,81522960158,30664917788,,,4774831077,
1682208000,2023-04-23,81512950158,30626893202,,,4779978894,
1682121600,2023-04-22,80620559312,30623146684,,,4798538675,
1682035200,2023-04-21,81397398449,30843626016,,,4850557997,
1681948800,2023-04-20,81372689700,31007961581,,,4857584392,
1681862400,2023-04-19,81164195713,31228868227,,,4860312125,
1681776000,2023-04-18,81133975239,31513623075,,,4882349578,
1681689600,2023-04-17,80923461589,31704057501,,,5010031806,
1681603200,2023-04-16,80994375051,31652855259,,,5026673664,
1681516800,2023-04-15,81058254514,31690139980,,,5018247378,
1681430400,2023-04-14,80999225951,31810269239,,,5010239606,
1681344000,2023-04-13,80731588297,31947928087,,,5020927008,
1681257600,2023-04-12,80523709558,32177486887,,,5042072070,
1681171200,2023-04-11,80503925004,32244073459,,,5056144839,
1681084800,2023-04-10,80203187657,32348239340,,,5068932967,
1680998400,2023-04-09,80363594033,32471095249,,,5082755232,
1680912000,2023-04-08,80273380845,32400824071,,,5080431498,
1680825600,2023-04-07,80268223491,32440018971,,,5085068955,
1680739200,2023-04-06,80180533983,32292582445,,,5083854788,
1680652800,2023-04-05,80077211664,32331488259,,,5092481464,
1680566400,2023-04-04,80061128106,32402430808,,,5090412646,
1680480000,2023-04-03,79955101474,32242579486,,,5109286488,
1680393600,2023-04-02,79766196973,32217032516,,,5098655957,
1680307200,2023-04-01,79766196973,32295888528,,,5097219737,
1680220800,2023-03-31,79904009619,32629115190,,,5101860937,
1680134400,2023-03-30,79633547900,32891818028,,,5100741428,
1680048000,2023-03-29,79593057824,32934314212,,,5118816202,
1679961600,2023-03-28,79528056028,33215151394,,,5147163334,
1679875200,2023-03-27,79176880832,33687740044,,,5229108717,
1679788800,2023-03-26,79711413324,33889963193,,,5257546602,
1679702400,2023-03-25,79568045897,33902132429,,,5264373962,
1679616000,2023-03-24,78871146827,34295179757,,,5283706491,
1679529600,2023-03-23,78243089847,34700058814,,,5300515031,
1679443200,2023-03-22,77893564136,35088512801,,,5392314455,
1679356800,2023-03-21,77694409633,35338614585,,,5415519713,
1679270400,2023-03-20,76635317270,36008105189,,,5420312523,
1679184000,2023-03-19,76823190941,36075587852,,,5435688195,
1679097600,2023-03-18,76554536232,36008530037,,,5464527230,
1679011200,2023-03-17,75614823945,36771810880,,,5571608490,
1678924800,2023-03-16,74692029566,37276257560,,,5807106074,
1678838400,2023-03-15,73473760305,38001901940,,,6001063385,
1678752000,2023-03-14,73183773107,39059915474,,,6273857825,
1678665600,2023-03-13,73283028734,40141755845,,,6324897257,
1678579200,2023-03-12,72120358309,39077959674,,,5611653428,
1678492800,2023-03-11,72291373373,42097257578,,,5087182658,
1678406400,2023-03-10,71792276224,43176044700,,,4913430929,
1678320000,2023-03-09,71725958692,43195640252,,,4977973955,
1678233600,2023-03-08,71722058691,43227439740,,,4991117342,
1678147200,2023-03-07,71581963508,43287908071,,,5003815360,
1678060800,2023-03-06,71479265039,43489028917,,,5001552757,
1677974400,2023-03-05,71438255243,43224016572,,,5015767929,
1677888000,2023-03-04,71356058935,42978579427,,,5007926870,
1677801600,2023-03-03,71109533437,42691008233,,,5021398281,
1677715200,2023-03-02,71063250396,42081877907,,,5012317745,
1677628800,2023-03-01,70968174583,41992208138,,,5023892836,
1677542400,2023-02-28,70919778481,42128205215,,,5030035420,
1677456000,2023-02-27,70876378483,42159860827,,,5027384709,
1677369600,2023-02-26,70846363789,42112480597,,,5023408247,
1677283200,2023-02-25,70791940347,42039422530,,,5024082352,
1677196800,2023-02-24,70688492884,41792113448,,,5023388682,
1677110400,2023-02-23,70591325939,41651964714,,,5033950493,
1677024000,2023-02-22,70461120891,41627344514,,,5025177698,
1676937600,2023-02-21,70436679657,41472492810,,,5087891608,
1676851200,2023-02-20,70415867086,41409293788,,,5084786985,
1676764800,2023-02-19,70415905100,41359153159,,,5082457097,
1676678400,2023-02-18,70286590658,41399153038,,,5071632382,
1676592000,2023-02-17,70153203879,41155031849,,,5092439558,
1676505600,2023-02-16,69794648104,40972543090,,,5086953497,
1676419200,2023-02-15,69512709640,40524095140,,,5088103207,
1676332800,2023-02-14,69157627122,40452066532,,,5095536061,
1676246400,2023-02-13,68412500195,40709074101,,,5084104186,
1676160000,2023-02-12,68388188510,40781641461,,,5084880163,
1676073600,2023-02-11,68318922892,40852727448,,,5088838723,
1675987200,2023-02-10,68187940008,40981967912,,,5089542168,
1675900800,2023-02-09,68178436345,41014038451,,,5099462991,
1675814400,2023-02-08,68184621866,41168900667,,,5095886732,
1675728000,2023-02-07,68181990160,41337910170,,,5106436999,
1675641600,2023-02-06,68073000195,41496626407,,,5110815133,
1675555200,2023-02-05,68071573715,41435915232,,,5101727314,
1675468800,2023-02-04,68028048893,41463032779,,,5095394494,
1675382400,2023-02-03,68036211442,41915737344,,,5111029087,
1675296000,2023-02-02,67815863019,41863253556,,,5100539419,
1675209600,2023-02-01,67798826675,41883672268,,,5111529437,
1675123200,2023-01-31,67806044005,42153164185,,,5124224813,
1675036800,2023-01-30,67778453765,42575209079,,,5138981027,
1674950400,2023-01-29,67639905326,42687864705,,,5135544628,
1674864000,2023-01-28,67517343369,42649100298,,,5131334513,
1674777600,2023-01-27,67335036407,42883164714,,,5141678611,
1674691200,2023-01-26,67187728354,43129927507,,,5157573092,
1674604800,2023-01-25,67039191545,43242186484,,,5157401197,
1674518400,2023-01-24,66847055676,43056721602,,,5145473306,
1674432000,2023-01-23,66765654159,43069108722,,,5142898626,
1674345600,2023-01-22,66703495301,42928688531,,,5134044835,
1674259200,2023-01-21,66484133025,42770108666,,,5116398819,
1674172800,2023-01-20,66476820501,42558569898,,,5112492222,
1674086400,2023-01-19,66477485276,42666482873,,,5114816479,
1674000000,2023-01-18,66492831604,43138452203,,,5099994279,
1673913600,2023-01-17,66485923929,43410366808,,,5101107756,
1673827200,2023-01-16,66374033440,43471957434,,,5104059768,
1673740800,2023-01-15,66354669258,43255848842,,,5098787272,
1673654400,2023-01-14,66270814051,43018350616,,,5087447835,
1673568000,2023-01-13,66270292018,43497346143,,,5059140926,
1673481600,2023-01-12,66265897676,43376173705,,,5060248929,
1673395200,2023-01-11,66263599730,43248929190,,,5072086857,
1673308800,2023-01-10,66265138847,43177913673,,,5071835388,
1673222400,2023-01-09,66275348317,43528571993,,,5065865236,
1673136000,2023-01-08,66247923826,43393473581,,,5050032369,
1673049600,2023-01-07,66243602677,43274162130,,,5005905382,
1672963200,2023-01-06,66238632792,43297447361,,,5016842826,
1672876800,2023-01-05,66236484982,43711606798,,,5033918728,
1672790400,2023-01-04,66232840220,43755897726,,,5058619852,
1672704000,2023-01-03,66233172164,44295880516,,,5058345101,
1672617600,2023-01-02,66229859346,44205779414,,,5053579797,
1672531200,2023-01-01,66237201876,44138662628,,,5056050726,